,Age,Overall,Potential
6398,18,69,86
6399,29,69,69
6400,25,69,69
6401,22,69,77
6402,25,69,72
6403,34,69,69
6404,24,69,74
6405,25,69,71
6406,21,69,76
6407,25,69,73
6408,29,69,69
6409,29,69,69
6410,25,69,73
6411,35,69,69
6412,25,69,73
6413,21,69,78
6414,28,69,70
6415,28,69,69
6416,32,69,69
6417,24,69,74
6418,30,69,69
6419,33,69,69
6420,25,69,72
6421,29,69,70
6422,34,69,69
6423,27,69,70
6424,31,69,69
6425,31,69,69
6426,32,69,69
6427,29,69,69
6428,35,69,69
6429,25,69,72
6430,29,69,69
6431,21,69,80
6432,22,69,77
6433,22,69,75
6434,33,69,69
6435,35,69,69
6436,27,69,70
6437,27,69,69
6438,28,69,69
6439,25,69,74
6440,24,69,74
6441,28,69,69
6442,29,69,69
6443,26,69,71
6444,25,69,72
6445,25,69,72
6446,28,69,70
6447,21,69,82
6448,30,69,69
6449,23,69,76
6450,19,69,77
6451,34,69,69
6452,27,69,69
6453,20,69,80
6454,19,69,81
6455,27,69,69
6456,26,69,71
6457,25,69,70
6458,22,69,76
6459,24,69,74
6460,29,69,69
6461,27,69,72
6462,23,69,75
6463,25,69,73
6464,29,69,69
6465,27,69,69
6466,23,69,73
6467,26,69,71
6468,23,69,74
6469,24,69,73
6470,21,69,77
6471,24,69,75
6472,27,69,70
6473,32,69,69
6474,23,69,74
6475,23,69,76
6476,38,69,69
6477,24,69,72
6478,32,69,69
6479,26,69,70
6480,25,69,69
6481,33,69,69
6482,25,69,69
6483,24,69,72
6484,23,69,74
6485,24,69,72
6486,20,69,83
6487,33,69,69
6488,24,69,76
6489,22,69,75
6490,28,69,70
6491,27,69,69
6492,30,69,69
6493,31,69,69
6494,28,69,69
6495,37,69,69
6496,27,69,69
6497,30,69,69
6498,25,69,75
6499,27,69,71
6500,23,69,77
6501,30,69,69
6502,20,69,79
6503,31,69,69
6504,23,69,75
6505,28,69,69
6506,29,69,69
6507,22,69,80
6508,22,69,76
6509,29,69,69
6510,33,69,69
6511,32,69,69
6512,32,69,69
6513,22,69,76
6514,23,69,75
6515,22,69,75
6516,29,69,69
6517,26,69,72
6518,25,69,73
6519,25,69,69
6520,35,69,69
6521,21,69,77
6522,25,69,69
6523,18,69,83
6524,30,69,69
6525,28,69,69
6526,29,69,69
6527,27,69,69
6528,21,69,77
6529,21,69,78
6530,24,69,73
6531,33,69,69
6532,24,69,74
6533,24,69,72
6534,33,69,69
6535,21,69,82
6536,21,69,76
6537,30,69,69
6538,30,69,69
6539,23,69,75
6540,30,69,69
6541,26,69,71
6542,21,69,76
6543,18,69,79
6544,29,69,69
6545,23,69,78
6546,30,69,69
6547,27,69,70
6548,27,69,70
6549,29,69,69
6550,29,69,69
6551,22,69,76
6552,28,69,69
6553,25,69,69
6554,37,69,69
6555,32,69,69
6556,24,69,74
6557,30,69,69
6558,31,69,69
6559,24,69,76
6560,28,69,69
6561,25,69,70
6562,21,69,79
6563,25,69,74
6564,28,69,71
6565,27,69,69
6566,30,69,69
6567,24,69,73
6568,24,69,75
6569,20,69,78
6570,31,69,69
6571,28,69,69
6572,33,69,69
6573,31,69,69
6574,24,69,71
6575,23,69,78
6576,20,69,79
6577,20,69,78
6578,28,69,69
6579,22,69,75
6580,34,69,69
6581,24,69,74
6582,29,69,69
6583,27,69,70
6584,19,69,83
6585,30,69,69
6586,32,69,69
6587,25,69,72
6588,23,69,77
6589,20,69,82
6590,31,69,69
6591,26,69,71
6592,24,69,74
6593,19,69,80
6594,21,69,77
6595,23,69,75
6596,27,69,71
6597,24,69,74
6598,23,69,77
6599,23,69,76
6600,29,69,69
6601,27,69,69
6602,27,69,69
6603,24,69,74
6604,24,69,72
6605,25,69,72
6606,23,69,77
6607,31,69,69
6608,24,69,74
6609,19,69,84
6610,30,69,69
6611,25,69,73
6612,24,69,72
6613,23,69,77
6614,24,69,74
6615,20,69,77
6616,23,69,73
6617,30,69,69
6618,27,69,70
6619,33,69,69
6620,29,69,69
6621,31,69,69
6622,24,69,74
6623,21,69,79
6624,26,69,69
6625,28,69,69
6626,30,69,69
6627,20,69,82
6628,29,69,69
6629,24,69,72
6630,27,69,70
6631,27,69,70
6632,25,69,72
6633,26,69,71
6634,30,69,69
6635,28,69,69
6636,33,69,69
6637,27,69,69
6638,28,69,69
6639,24,69,74
6640,21,69,77
6641,21,69,78
6642,21,69,81
6643,26,69,69
6644,26,69,71
6645,29,69,69
6646,34,69,69
6647,30,69,69
6648,26,69,71
6649,28,69,69
6650,27,69,69
6651,33,69,69
6652,27,69,69
6653,23,69,74
6654,41,69,69
6655,33,69,69
6656,24,69,74
6657,35,69,69
6658,33,69,69
6659,23,69,77
6660,28,69,69
6661,26,69,71
6662,25,69,72
6663,35,69,69
6664,31,69,69
6665,20,68,80
6666,33,68,68
6667,33,68,68
6668,31,68,68
6669,26,68,71
6670,27,68,68
6671,33,68,68
6672,21,68,79
6673,27,68,68
6674,19,68,80
6675,30,68,68
6676,35,68,68
6677,22,68,78
6678,17,68,84
6679,22,68,75
6680,25,68,71
6681,25,68,71
6682,24,68,74
6683,29,68,68
6684,25,68,71
6685,30,68,68
6686,32,68,68
6687,19,68,84
6688,33,68,68
6689,26,68,70
6690,25,68,70
6691,21,68,79
6692,29,68,68
6693,33,68,68
6694,28,68,68
6695,24,68,72
6696,36,68,68
6697,21,68,75
6698,23,68,77
6699,25,68,72
6700,35,68,68
6701,25,68,73
6702,33,68,68
6703,26,68,71
6704,24,68,74
6705,26,68,70
6706,20,68,79
6707,30,68,68
6708,24,68,74
6709,26,68,69
6710,24,68,73
6711,26,68,71
6712,30,68,68
6713,26,68,70
6714,31,68,68
6715,26,68,68
6716,25,68,70
6717,28,68,68
6718,22,68,74
6719,21,68,77
6720,23,68,75
6721,26,68,72
6722,21,68,76
6723,22,68,77
6724,23,68,73
6725,24,68,74
6726,27,68,68
6727,29,68,68
6728,29,68,68
6729,28,68,68
6730,25,68,69
6731,26,68,71
6732,24,68,71
6733,28,68,68
6734,30,68,68
6735,29,68,68
6736,31,68,68
6737,31,68,68
6738,29,68,68
6739,30,68,68
6740,30,68,68
6741,28,68,68
6742,26,68,68
6743,28,68,68
6744,30,68,68
6745,33,68,68
6746,28,68,68
6747,28,68,68
6748,33,68,68
6749,30,68,68
6750,26,68,69
6751,32,68,68
6752,21,68,76
6753,26,68,71
6754,24,68,76
6755,30,68,68
6756,25,68,68
6757,25,68,71
6758,29,68,69
6759,20,68,77
6760,25,68,72
6761,32,68,68
6762,28,68,71
6763,24,68,74
6764,38,68,68
6765,24,68,73
6766,35,68,68
6767,26,68,70
6768,22,68,77
6769,33,68,68
6770,29,68,68
6771,33,68,68
6772,24,68,74
6773,29,68,68
6774,28,68,68
6775,24,68,72
6776,33,68,68
6777,31,68,68
6778,30,68,68
6779,22,68,74
6780,31,68,68
6781,29,68,68
6782,30,68,68
6783,29,68,68
6784,25,68,69
6785,22,68,75
6786,25,68,73
6787,30,68,68
6788,20,68,82
6789,24,68,74
6790,23,68,72
6791,27,68,68
6792,19,68,78
6793,32,68,68
6794,23,68,76
6795,24,68,72
6796,25,68,71
6797,22,68,76
6798,29,68,69
6799,25,68,68
6800,30,68,68
6801,30,68,68
6802,34,68,68
6803,33,68,68
6804,22,68,76
6805,24,68,72
6806,22,68,74
6807,22,68,79
6808,29,68,68
6809,22,68,77
6810,20,68,79
6811,24,68,72
6812,25,68,71
6813,25,68,72
6814,21,68,75
6815,19,68,80
6816,26,68,72
6817,31,68,68
6818,22,68,76
6819,33,68,68
6820,24,68,70
6821,25,68,74
6822,33,68,68
6823,26,68,68
6824,32,68,68
6825,36,68,68
6826,25,68,72
6827,25,68,72
6828,28,68,68
6829,30,68,68
6830,27,68,69
6831,34,68,68
6832,21,68,78
6833,27,68,68
6834,22,68,78
6835,20,68,79
6836,25,68,71
6837,27,68,68
6838,36,68,68
6839,23,68,77
6840,22,68,74
6841,31,68,68
6842,30,68,68
6843,33,68,68
6844,31,68,68
6845,28,68,70
6846,25,68,71
6847,26,68,69
6848,32,68,68
6849,31,68,68
6850,34,68,68
6851,29,68,68
6852,24,68,73
6853,22,68,77
6854,31,68,68
6855,22,68,74
6856,25,68,68
6857,31,68,68
6858,33,68,68
6859,29,68,68
6860,32,68,68
6861,29,68,68
6862,23,68,74
6863,29,68,68
6864,25,68,72
6865,33,68,68
6866,28,68,68
6867,20,68,78
6868,27,68,69
6869,26,68,71
6870,28,68,68
6871,33,68,68
6872,18,68,83
6873,29,68,68
6874,33,68,68
6875,29,68,68
6876,27,68,69
6877,25,68,71
6878,34,68,68
6879,22,68,78
6880,21,68,77
6881,28,68,68
6882,23,68,72
6883,25,68,73
6884,23,68,77
6885,33,68,68
6886,28,68,68
6887,23,68,73
6888,20,68,82
6889,30,68,68
6890,27,68,68
6891,33,68,68
6892,27,68,69
6893,24,68,74
6894,34,68,68
6895,25,68,71
6896,24,68,74
6897,25,68,68
6898,26,68,69
6899,32,68,68
6900,26,68,69
6901,25,68,71
6902,34,68,68
6903,26,68,71
6904,26,68,71
6905,32,68,68
6906,28,68,68
6907,32,68,68
6908,20,68,79
6909,28,68,68
6910,26,68,72
6911,27,68,69
6912,23,68,78
6913,34,68,68
6914,30,68,68
6915,28,68,71
6916,32,68,68
6917,26,68,70
6918,28,68,68
6919,24,68,72
6920,25,68,71
6921,22,68,77
6922,33,68,68
6923,33,68,68
6924,28,68,68
6925,23,68,76
6926,29,68,68
6927,31,68,68
6928,28,68,69
6929,33,68,68
6930,23,68,76
6931,28,68,68
6932,32,68,68
6933,30,68,68
6934,25,68,74
6935,27,68,69
6936,23,68,76
6937,28,68,68
6938,24,68,76
6939,24,68,73
6940,29,68,68
6941,26,68,69
6942,25,68,70
6943,26,68,71
6944,24,68,73
6945,22,68,75
6946,20,68,77
6947,23,68,75
6948,24,68,73
6949,26,68,69
6950,29,68,68
6951,25,68,71
6952,24,68,72
6953,26,68,71
6954,28,68,68
6955,23,68,72
6956,29,68,68
6957,23,68,75
6958,27,68,68
6959,32,68,68
6960,28,68,68
6961,33,68,68
6962,28,68,68
6963,27,68,69
6964,27,68,69
6965,25,68,71
6966,29,68,68
6967,27,68,69
6968,30,68,68
6969,22,68,74
6970,25,68,72
6971,32,68,68
6972,24,68,73
6973,19,68,75
6974,26,68,70
6975,23,68,74
6976,25,68,70
6977,23,68,75
6978,36,68,68
6979,21,68,78
6980,33,68,68
6981,19,68,80
6982,31,68,68
6983,21,68,80
6984,27,68,68
6985,23,68,73
6986,19,68,85
6987,18,68,83
6988,20,68,81
6989,22,68,74
6990,31,68,68
6991,29,68,68
6992,23,68,77
6993,21,68,78
6994,19,68,84
6995,22,68,74
6996,26,68,71
6997,18,68,85
6998,27,68,70
6999,31,68,68
7000,25,68,71
7001,23,68,77
7002,28,68,68
7003,24,68,74
7004,30,68,68
7005,24,68,74
7006,31,68,68
7007,23,68,73
7008,22,68,77
7009,29,68,68
7010,19,68,79
7011,25,68,71
7012,22,68,79
7013,29,68,68
7014,30,68,68
7015,29,68,68
7016,25,68,71
7017,24,68,74
7018,26,68,70
7019,27,68,69
7020,26,68,68
7021,23,68,75
7022,29,68,68
7023,24,68,74
7024,29,68,68
7025,28,68,68
7026,29,68,68
7027,33,68,68
7028,27,68,69
7029,22,68,73
7030,30,68,68
7031,23,68,74
7032,31,68,68
7033,21,68,79
7034,29,68,68
7035,31,68,68
7036,29,68,68
7037,26,68,70
7038,28,68,68
7039,33,68,68
7040,24,68,73
7041,21,68,74
7042,23,68,73
7043,29,68,68
7044,29,68,68
7045,31,68,68
7046,29,68,68
7047,29,68,68
7048,24,68,73
7049,31,68,68
7050,25,68,73
7051,19,68,84
7052,29,68,69
7053,29,68,68
7054,26,68,72
7055,28,68,68
7056,25,68,70
7057,26,68,70
7058,24,68,72
7059,23,68,75
7060,25,68,69
7061,33,68,68
7062,26,68,69
7063,25,68,70
7064,29,68,68
7065,27,68,69
7066,28,68,68
7067,24,68,72
7068,24,68,72
7069,30,68,68
7070,25,68,73
7071,27,68,68
7072,23,68,72
7073,22,68,76
7074,34,68,68
7075,20,68,82
7076,26,68,69
7077,25,68,68
7078,26,68,71
7079,25,68,71
7080,26,68,69
7081,28,68,68
7082,24,68,72
7083,33,68,68
7084,30,68,68
7085,26,68,73
7086,30,68,68
7087,27,68,70
7088,29,68,68
7089,25,68,71
7090,32,68,68
7091,27,68,68
7092,29,68,68
7093,21,68,77
7094,31,68,68
7095,25,68,71
7096,33,68,68
7097,22,68,76
7098,32,68,68
7099,26,68,70
7100,21,68,82
7101,27,68,70
7102,31,68,68
7103,24,68,73
7104,24,68,72
7105,32,68,68
7106,25,68,70
7107,25,68,71
7108,20,68,78
7109,24,68,73
7110,19,68,78
7111,27,68,69
7112,22,68,74
7113,23,68,74
7114,24,68,70
7115,34,68,68
7116,24,68,73
7117,25,68,74
7118,29,68,68
7119,24,68,74
7120,22,68,75
7121,23,68,73
7122,20,68,79
7123,28,68,69
7124,29,68,68
7125,30,68,68
7126,31,68,68
7127,25,68,73
7128,31,68,68
7129,29,68,68
7130,25,68,71
7131,34,68,68
7132,33,68,68
7133,21,68,78
7134,24,68,72
7135,24,68,72
7136,27,68,69
7137,19,68,77
7138,31,68,68
7139,20,68,81
7140,28,68,69
7141,24,68,73
7142,23,68,73
7143,29,68,68
7144,29,68,68
7145,33,68,68
7146,28,68,68
7147,26,68,73
7148,27,68,70
7149,24,68,75
7150,26,68,70
7151,28,68,68
7152,28,68,68
7153,26,68,69
7154,21,68,77
7155,28,68,68
7156,26,68,70
7157,22,68,73
7158,31,68,68
7159,27,68,68
7160,26,68,69
7161,26,68,69
7162,23,68,76
7163,34,68,68
7164,19,68,79
7165,24,68,72
7166,22,68,74
7167,33,68,68
7168,29,68,68
7169,29,68,68
7170,24,68,72
7171,30,68,68
7172,29,68,68
7173,24,68,74
7174,29,68,68
7175,27,68,69
7176,26,68,71
7177,35,68,68
7178,27,68,69
7179,29,68,68
7180,29,68,68
7181,24,68,75
7182,27,68,68
7183,27,68,68
7184,24,68,74
7185,32,68,68
7186,32,68,68
7187,20,68,76
7188,25,68,70
7189,26,68,68
7190,25,68,70
7191,25,68,71
7192,30,68,68
7193,22,68,74
7194,28,68,70
7195,33,68,68
7196,22,68,77
7197,21,68,79
7198,31,68,68
7199,30,68,68
7200,27,68,68
7201,28,68,68
7202,36,68,68
7203,33,68,68
7204,24,68,74
7205,22,68,77
7206,29,68,68
7207,29,68,68
7208,29,68,68
7209,29,68,68
7210,28,68,68
7211,28,68,69
7212,23,68,76
7213,33,68,68
7214,31,68,68
7215,26,68,68
7216,29,68,68
7217,24,68,71
7218,22,68,76
7219,18,68,82
7220,24,68,73
7221,25,68,70
7222,26,68,70
7223,29,68,68
7224,30,68,68
7225,24,68,72
7226,24,68,73
7227,25,68,70
7228,23,68,76
7229,24,68,72
7230,25,68,70
7231,34,68,68
7232,36,68,68
7233,26,68,70
7234,37,68,68
7235,29,68,68
7236,27,68,69
7237,25,68,70
7238,23,68,75
7239,22,68,76
7240,22,68,81
7241,31,68,68
7242,33,68,68
7243,25,68,69
7244,25,68,73
7245,25,68,68
7246,19,68,78
7247,27,68,68
7248,27,68,69
7249,26,68,72
7250,24,68,73
7251,35,68,68
7252,24,68,74
7253,22,68,75
7254,24,68,74
7255,20,68,81
7256,23,68,70
7257,24,68,74
7258,26,68,69
7259,22,68,78
7260,27,68,69
7261,25,68,74
7262,23,68,74
7263,23,68,77
7264,25,68,69
7265,22,68,74
7266,21,68,80
7267,33,68,68
7268,24,68,71
7269,26,68,70
7270,31,68,68
7271,25,68,71
7272,26,68,70
7273,21,68,76
7274,26,68,71
7275,32,68,68
7276,23,68,75
7277,27,68,68
7278,33,68,68
7279,34,68,68
7280,32,68,68
7281,33,68,68
7282,35,68,68
7283,29,68,68
7284,25,68,70
7285,28,68,69
7286,21,68,76
7287,28,68,68
7288,22,68,73
7289,31,68,68
7290,28,68,68
7291,23,68,73
7292,21,68,80
7293,24,68,73
7294,29,68,68
7295,33,68,68
7296,18,68,78
7297,33,68,68
7298,27,68,69
7299,27,68,69
7300,23,68,77
7301,25,68,74
7302,29,68,68
7303,26,68,71
7304,21,68,77
7305,39,68,68
7306,34,68,68
7307,24,68,73
7308,28,68,68
7309,32,68,68
7310,31,68,68
7311,32,68,68
7312,27,68,68
7313,23,68,76
7314,25,68,69
7315,24,68,71
7316,22,68,77
7317,32,68,68
7318,26,68,71
7319,32,68,68
7320,24,68,72
7321,33,68,68
7322,20,68,76
7323,23,68,73
7324,21,68,77
7325,25,68,73
7326,23,68,73
7327,36,68,68
7328,22,68,80
7329,21,68,78
7330,29,68,68
7331,27,68,70
7332,24,68,72
7333,28,68,68
7334,20,68,79
7335,27,68,70
7336,26,68,69
7337,32,68,68
7338,23,68,76
7339,27,68,68
7340,24,68,72
7341,30,68,68
7342,26,68,69
7343,25,68,71
7344,31,68,68
7345,29,68,68
7346,29,68,68
7347,24,68,73
7348,19,68,86
7349,21,68,77
7350,22,68,77
7351,19,68,80
7352,31,68,68
7353,23,68,75
7354,30,68,68
7355,23,68,74
7356,24,68,71
7357,24,68,73
7358,33,68,68
7359,28,68,68
7360,25,68,68
7361,31,68,68
7362,29,68,68
7363,27,68,68
7364,27,68,72
7365,33,68,68
7366,22,68,74
7367,21,68,79
7368,28,68,68
7369,27,68,71
7370,25,68,74
7371,22,68,73
7372,17,68,83
7373,24,68,70
7374,22,68,80
7375,34,68,68
7376,29,68,68
7377,31,68,68
7378,25,68,70
7379,20,68,80
7380,33,68,68
7381,21,68,78
7382,23,68,75
7383,30,68,68
7384,23,68,74
7385,22,68,73
7386,35,68,68
7387,27,68,70
7388,20,68,78
7389,20,68,80
7390,30,68,68
7391,31,68,68
7392,25,68,71
7393,22,68,75
7394,32,68,68
7395,25,68,73
7396,26,68,71
7397,27,68,68
7398,24,68,75
7399,25,68,70
7400,26,68,69
7401,31,68,68
7402,28,68,70
7403,22,68,78
7404,34,68,68
7405,29,68,68
7406,27,68,68
7407,33,68,68
7408,31,68,68
7409,19,68,82
7410,29,68,68
7411,25,68,70
7412,29,68,68
7413,37,68,68
7414,22,68,75
7415,20,68,78
7416,28,68,68
7417,29,68,68
7418,29,68,68
7419,23,68,76
7420,27,68,69
7421,27,68,68
7422,28,68,68
7423,30,68,68
7424,24,68,73
7425,19,68,79
7426,21,68,77
7427,29,68,68
7428,27,68,68
7429,23,68,76
7430,29,68,68
7431,33,68,68
7432,30,68,68
7433,24,68,73
7434,26,68,71
7435,26,68,70
7436,21,68,78
7437,23,68,77
7438,33,68,68
7439,25,68,69
7440,30,68,68
7441,25,68,73
7442,24,68,74
7443,28,68,68
7444,25,68,70
7445,28,68,68
7446,27,68,69
7447,24,68,72
7448,23,68,73
7449,29,68,68
7450,24,68,70
7451,25,68,68
7452,19,68,81
7453,29,68,68
7454,32,68,68
7455,28,68,68
7456,26,68,69
7457,25,68,70
7458,26,68,69
7459,25,68,72
7460,34,68,68
7461,19,68,80
7462,27,68,69
7463,31,68,68
7464,26,68,69
7465,33,68,68
7466,27,68,68
7467,23,68,72
7468,24,68,74
7469,26,68,69
7470,29,68,68
7471,20,68,79
7472,30,68,68
7473,34,68,68
7474,26,68,69
7475,24,68,72
7476,23,68,72
7477,24,68,70
7478,21,68,75
7479,21,68,77
7480,25,68,68
7481,30,68,68
7482,29,68,68
7483,30,68,68
7484,25,68,70
7485,27,68,69
7486,21,68,75
7487,21,68,76
7488,33,68,68
7489,19,68,78
7490,25,68,72
7491,33,68,68
7492,31,68,68
7493,23,68,75
7494,23,68,74
7495,28,68,68
7496,23,68,74
7497,31,68,68
7498,29,68,68
7499,26,68,71
7500,23,68,75
7501,28,68,69
7502,25,68,71
7503,29,68,69
7504,25,68,71
7505,22,68,76
7506,20,68,78
7507,26,68,68
7508,21,68,80
7509,21,68,76
7510,29,68,68
7511,31,68,68
7512,23,68,76
7513,18,68,84
7514,29,68,68
7515,23,68,73
7516,25,68,69
7517,27,68,69
7518,27,68,68
7519,22,68,77
7520,29,68,68
7521,26,68,68
7522,32,68,68
7523,30,68,68
7524,23,68,74
7525,30,68,68
7526,23,68,74
7527,28,68,68
7528,26,68,70
7529,25,68,73
7530,32,68,68
7531,26,68,71
7532,32,68,68
7533,32,68,68
7534,24,68,71
7535,37,68,68
7536,22,68,74
7537,33,68,68
7538,25,68,74
7539,25,68,72
7540,23,68,72
7541,32,68,68
7542,26,68,68
7543,29,68,68
7544,24,68,71
7545,28,68,68
7546,24,68,74
7547,23,68,73
7548,25,68,73
7549,29,68,68
7550,20,68,79
7551,29,68,69
7552,28,68,68
7553,24,68,76
7554,25,68,74
7555,33,68,68
7556,25,68,71
7557,33,68,68
7558,22,68,74
7559,19,68,79
7560,27,68,69
7561,20,68,76
7562,27,68,70
7563,24,68,74
7564,29,68,68
7565,20,68,78
7566,28,68,69
7567,25,68,72
7568,29,68,68
7569,23,68,75
7570,25,68,72
7571,23,68,76
7572,20,68,80
7573,36,68,68
7574,24,68,73
7575,25,68,70
7576,26,68,71
7577,23,68,74
7578,30,68,68
7579,28,68,68
7580,21,68,81
7581,31,68,68
7582,21,68,82
7583,27,68,68
7584,25,68,73
7585,22,68,75
7586,23,68,75
7587,22,68,74
7588,26,68,70
7589,26,68,72
7590,28,68,68
7591,25,68,71
7592,22,68,75
7593,26,68,68
7594,33,68,68
7595,19,68,74
7596,27,68,71
7597,28,68,69
7598,20,68,77
7599,24,68,74
7600,21,68,76
7601,25,68,71
7602,33,68,68
7603,22,68,73
7604,19,68,81
7605,22,68,78
7606,27,68,68
7607,20,68,81
7608,28,68,68
7609,24,68,72
7610,23,68,73
7611,27,68,68
7612,26,68,72
7613,25,68,70
7614,21,68,77
7615,29,68,68
7616,32,68,68
7617,20,68,78
7618,22,68,74
7619,20,68,80
7620,32,68,68
7621,24,68,73
7622,31,68,68
7623,26,68,69
7624,24,68,73
7625,24,68,74
7626,35,68,68
7627,24,68,72
7628,19,68,84
7629,24,68,74
7630,23,68,75
7631,31,68,68
7632,32,68,68
7633,33,68,68
7634,28,68,68
7635,20,68,80
7636,36,68,68
7637,32,68,68
7638,26,68,70
7639,25,68,73
7640,20,68,81
7641,24,68,73
7642,28,68,68
7643,24,68,72
7644,26,68,70
7645,26,68,70
7646,30,68,68
7647,31,68,68
7648,26,68,69
7649,24,68,72
7650,25,68,73
7651,27,68,69
7652,23,68,73
7653,24,68,75
7654,34,68,68
7655,26,68,70
7656,31,68,68
7657,25,68,68
7658,28,68,68
7659,27,68,69
7660,34,68,68
7661,23,68,76
7662,23,68,73
7663,30,68,68
7664,24,68,73
7665,26,68,69
7666,28,68,69
7667,27,68,68
7668,29,68,68
7669,27,68,69
7670,23,68,73
7671,23,68,77
7672,27,68,69
7673,21,68,76
7674,23,68,74
7675,23,68,76
7676,21,68,75
7677,25,68,73
7678,24,68,72
7679,24,68,72
7680,27,68,68
7681,32,68,68
7682,24,68,74
7683,21,68,78
7684,25,68,68
7685,29,68,68
7686,25,68,72
7687,32,68,68
7688,29,68,68
7689,21,68,77
7690,21,68,76
7691,19,68,79
7692,28,68,68
7693,27,68,70
7694,30,68,68
7695,20,68,82
7696,25,68,71
7697,32,68,68
7698,25,67,71
7699,26,67,67
7700,20,67,82
7701,37,67,67
7702,23,67,72
7703,27,67,67
7704,32,67,67
7705,21,67,80
7706,28,67,67
7707,23,67,73
7708,19,67,78
7709,20,67,81
7710,31,67,67
7711,22,67,79
7712,29,67,67
7713,30,67,67
7714,33,67,67
7715,22,67,72
7716,22,67,76
7717,21,67,75
7718,27,67,67
7719,28,67,67
7720,23,67,76
7721,23,67,74
7722,26,67,68
7723,23,67,72
7724,26,67,69
7725,28,67,68
7726,29,67,67
7727,41,67,67
7728,23,67,74
7729,27,67,68
7730,21,67,79
7731,25,67,71
7732,22,67,76
7733,26,67,70
7734,25,67,70
7735,21,67,80
7736,21,67,78
7737,32,67,67
7738,23,67,75
7739,22,67,77
7740,25,67,67
7741,23,67,76
7742,26,67,67
7743,25,67,71
7744,25,67,71
7745,35,67,67
7746,31,67,67
7747,19,67,74
7748,29,67,67
7749,23,67,73
7750,22,67,75
7751,25,67,67
7752,30,67,67
7753,25,67,70
7754,27,67,67
7755,30,67,67
7756,29,67,67
7757,35,67,67
7758,22,67,73
7759,23,67,73
7760,33,67,67
7761,35,67,67
7762,24,67,71
7763,34,67,67
7764,34,67,67
7765,25,67,70
7766,19,67,81
7767,28,67,67
7768,26,67,70
7769,26,67,69
7770,22,67,73
7771,21,67,79
7772,26,67,70
7773,32,67,67
7774,25,67,70
7775,29,67,67
7776,31,67,67
7777,28,67,67
7778,20,67,76
7779,32,67,67
7780,24,67,70
7781,25,67,71
7782,21,67,77
7783,32,67,67
7784,21,67,78
7785,28,67,69
7786,29,67,67
7787,20,67,83
7788,27,67,67
7789,39,67,67
7790,32,67,67
7791,31,67,67
7792,27,67,68
7793,30,67,67
7794,29,67,67
7795,30,67,67
7796,27,67,69
7797,28,67,68
7798,26,67,69
7799,34,67,67
7800,20,67,78
7801,29,67,67
7802,33,67,67
7803,32,67,67
7804,26,67,68
7805,20,67,76
7806,27,67,67
7807,28,67,68
7808,21,67,75
7809,34,67,67
7810,28,67,67
7811,32,67,67
7812,28,67,67
7813,33,67,67
7814,26,67,70
7815,29,67,67
7816,29,67,68
7817,35,67,67
7818,23,67,72
7819,26,67,68
7820,30,67,67
7821,26,67,68
7822,27,67,69
7823,25,67,70
7824,30,67,67
7825,21,67,75
7826,31,67,67
7827,24,67,73
7828,24,67,73
7829,32,67,67
7830,28,67,67
7831,27,67,68
7832,33,67,67
7833,28,67,67
7834,24,67,73
7835,23,67,73
7836,22,67,74
7837,35,67,67
7838,33,67,67
7839,28,67,67
7840,28,67,67
7841,25,67,72
7842,32,67,67
7843,25,67,69
7844,21,67,81
7845,30,67,67
7846,26,67,69
7847,27,67,69
7848,23,67,72
7849,22,67,73
7850,23,67,74
7851,21,67,78
7852,26,67,68
7853,26,67,69
7854,21,67,74
7855,21,67,74
7856,24,67,72
7857,26,67,69
7858,20,67,81
7859,27,67,68
7860,31,67,67
7861,23,67,77
7862,23,67,75
7863,29,67,67
7864,24,67,74
7865,19,67,80
7866,22,67,71
7867,24,67,72
7868,26,67,70
7869,24,67,72
7870,26,67,67
7871,20,67,80
7872,29,67,67
7873,24,67,73
7874,31,67,67
7875,32,67,67
7876,27,67,67
7877,26,67,70
7878,23,67,72
7879,23,67,71
7880,24,67,72
7881,24,67,73
7882,22,67,78
7883,33,67,67
7884,21,67,81
7885,21,67,77
7886,33,67,67
7887,30,67,67
7888,28,67,67
7889,34,67,67
7890,28,67,67
7891,23,67,72
7892,23,67,72
7893,21,67,75
7894,24,67,73
7895,26,67,68
7896,25,67,70
7897,24,67,75
7898,23,67,76
7899,31,67,67
7900,22,67,74
7901,20,67,79
7902,28,67,67
7903,28,67,67
7904,28,67,67
7905,30,67,67
7906,22,67,76
7907,27,67,69
7908,25,67,67
7909,30,67,67
7910,20,67,77
7911,23,67,76
7912,21,67,76
7913,35,67,67
7914,31,67,67
7915,28,67,68
7916,19,67,82
7917,29,67,67
7918,26,67,70
7919,23,67,75
7920,32,67,67
7921,33,67,67
7922,25,67,70
7923,28,67,67
7924,28,67,67
7925,23,67,73
7926,26,67,68
7927,29,67,67
7928,23,67,74
7929,21,67,74
7930,21,67,77
7931,32,67,67
7932,24,67,68
7933,26,67,67
7934,26,67,69
7935,24,67,74
7936,31,67,67
7937,29,67,67
7938,24,67,71
7939,22,67,77
7940,25,67,72
7941,32,67,67
7942,25,67,70
7943,27,67,67
7944,23,67,75
7945,24,67,70
7946,23,67,74
7947,26,67,69
7948,26,67,68
7949,34,67,67
7950,24,67,71
7951,25,67,72
